order_id,account_id,city,street,building,unit,postcode,family_token,order_date
ORD-0003818,ACC-001089,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۲,PC 3 0135,FAM-X-001089,2025-11-15
ORD-0003819,ACC-001089,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۲,PC 3 0135,FAM-X-001089,2025-03-24
ORD-0003820,ACC-001090,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001090,2025-01-26
ORD-0003821,ACC-001090,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001090,2025-08-19
ORD-0003822,ACC-001090,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001090,2025-06-11
ORD-0003823,ACC-001090,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001090,2025-04-12
ORD-0003824,ACC-001090,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001090,2025-04-24
ORD-0003825,ACC-001091,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001091,2025-08-13
ORD-0003826,ACC-001091,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۳,PC 3 0135,FAM-X-001091,2025-12-05
ORD-0003827,ACC-001092,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۴,PC 3 0135,FAM-X-001092,2025-01-30
ORD-0003828,ACC-001092,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۴,PC 3 0135,FAM-X-001092,2025-01-22
ORD-0003829,ACC-001093,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۴,PC 3 0135,FAM-X-001093,2025-06-03
ORD-0003830,ACC-001093,SOUTH CITY,Willow St. 23,Bldg-135,Apt ۴,PC 3 0135,FAM-X-001093,2025-09-22
ORD-0003831,ACC-001094,North City,Oak Street 23,Building 136,Unit 1,PC-1-0136,FAM-X-001094,2025-11-09
ORD-0003832,ACC-001094,North City,Oak Street 23,Building 136,Unit 1,PC-1-0136,FAM-X-001094,2025-02-11
ORD-0003833,ACC-001095,NORTH CITY,Oak St. 23,Bldg-136,Apt ۲,PC 1 0136,FAM-00542,2025-07-25
ORD-0003834,ACC-001095,NORTH CITY,Oak St. 23,Bldg-136,Apt ۲,PC 1 0136,FAM-00542,2025-03-03
ORD-0003835,ACC-001096,North City,Ok St 23,B ۱۳۶,۲,,FAM-00542,2025-03-25
ORD-0003836,ACC-001096,North City,Ok St 23,B ۱۳۶,۲,,FAM-00542,2025-10-08
ORD-0003837,ACC-001096,North City,Ok St 23,B ۱۳۶,۲,,FAM-00542,2025-07-31
ORD-0003838,ACC-001096,North City,Ok St 23,B ۱۳۶,۲,,FAM-00542,2025-10-28
ORD-0003839,ACC-001096,North City,Ok St 23,B ۱۳۶,۲,,FAM-00542,2025-01-30
ORD-0003840,ACC-001097,North City,Oak Street 23,Building 136,Unit 3,PC-1-0136,FAM-X-001097,2025-11-19
ORD-0003841,ACC-001097,North City,Oak Street 23,Building 136,Unit 3,PC-1-0136,FAM-X-001097,2025-02-17
ORD-0003842,ACC-001097,North City,Oak Street 23,Building 136,Unit 3,PC-1-0136,FAM-X-001097,2025-06-12
ORD-0003843,ACC-001097,North City,Oak Street 23,Building 136,Unit 3,PC-1-0136,FAM-X-001097,2025-09-25
ORD-0003844,ACC-001097,North City,Oak Street 23,Building 136,Unit 3,PC-1-0136,FAM-X-001097,2025-08-04
ORD-0003845,ACC-001098,North City,Oak Street 23,Building 136,Unit 4,PC-1-0136,FAM-X-001098,2025-03-16
ORD-0003846,ACC-001098,North City,Oak Street 23,Building 136,Unit 4,PC-1-0136,FAM-X-001098,2025-09-15
ORD-0003847,ACC-001098,North City,Oak Street 23,Building 136,Unit 4,PC-1-0136,FAM-X-001098,2025-11-29
ORD-0003848,ACC-001098,North City,Oak Street 23,Building 136,Unit 4,PC-1-0136,FAM-X-001098,2025-10-18
ORD-0003849,ACC-001098,North City,Oak Street 23,Building 136,Unit 4,PC-1-0136,FAM-X-001098,2025-10-19
ORD-0003850,ACC-001099,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۱,PC 2 0137,FAM-X-001099,2025-06-02
ORD-0003851,ACC-001099,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۱,PC 2 0137,FAM-X-001099,2025-07-11
ORD-0003852,ACC-001099,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۱,PC 2 0137,FAM-X-001099,2025-01-06
ORD-0003853,ACC-001099,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۱,PC 2 0137,FAM-X-001099,2025-04-17
ORD-0003854,ACC-001100,Central City,Pine Street 23,Building 137,Unit 2,PC-2-0137,FAM-X-001100,2025-12-29
ORD-0003855,ACC-001100,Central City,Pine Street 23,Building 137,Unit 2,PC-2-0137,FAM-X-001100,2025-09-12
ORD-0003856,ACC-001100,Central City,Pine Street 23,Building 137,Unit 2,PC-2-0137,FAM-X-001100,2025-12-13
ORD-0003857,ACC-001100,Central City,Pine Street 23,Building 137,Unit 2,PC-2-0137,FAM-X-001100,2025-04-04
ORD-0003858,ACC-001101,Central City,Pin St 23,B ۱۳۷,۳,,FAM-X-001101,2025-08-19
ORD-0003859,ACC-001101,Central City,Pin St 23,B ۱۳۷,۳,,FAM-X-001101,2025-07-20
ORD-0003860,ACC-001101,Central City,Pin St 23,B ۱۳۷,۳,,FAM-X-001101,2025-03-25
ORD-0003861,ACC-001101,Central City,Pin St 23,B ۱۳۷,۳,,FAM-X-001101,2025-07-08
ORD-0003862,ACC-001101,Central City,Pin St 23,B ۱۳۷,۳,,FAM-X-001101,2025-08-16
ORD-0003863,ACC-001102,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001102,2025-12-27
ORD-0003864,ACC-001102,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001102,2025-07-30
ORD-0003865,ACC-001102,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001102,2025-04-15
ORD-0003866,ACC-001102,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001102,2025-10-03
ORD-0003867,ACC-001102,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001102,2025-05-21
ORD-0003868,ACC-001103,Central City,Pie St 23,B ۱۳۷,۳,,FAM-X-001103,2025-08-02
ORD-0003869,ACC-001103,Central City,Pie St 23,B ۱۳۷,۳,,FAM-X-001103,2025-11-08
ORD-0003870,ACC-001103,Central City,Pie St 23,B ۱۳۷,۳,,FAM-X-001103,2025-06-03
ORD-0003871,ACC-001103,Central City,Pie St 23,B ۱۳۷,۳,,FAM-X-001103,2025-10-31
ORD-0003872,ACC-001104,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001104,2025-08-23
ORD-0003873,ACC-001104,Central City,Pine Street 23,Building 137,Unit 3,PC-2-0137,FAM-X-001104,2025-03-13
ORD-0003874,ACC-001105,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۴,PC 2 0137,FAM-X-001105,2025-02-08
ORD-0003875,ACC-001105,CENTRAL CITY,Pine St. 23,Bldg-137,Apt ۴,PC 2 0137,FAM-X-001105,2025-03-30
ORD-0003876,ACC-001106,Central City,Pin St 23,B ۱۳۷,۴,,FAM-X-001106,2025-02-15
ORD-0003877,ACC-001106,Central City,Pin St 23,B ۱۳۷,۴,,FAM-X-001106,2025-08-02
ORD-0003878,ACC-001107,Central City,Pine S 23,B ۱۳۷,,PC20137,FAM-X-001107,2025-02-05
ORD-0003879,ACC-001107,Central City,Pine S 23,B ۱۳۷,,PC20137,FAM-X-001107,2025-11-01
ORD-0003880,ACC-001108,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-X-001108,2025-06-13
ORD-0003881,ACC-001108,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-X-001108,2025-11-03
ORD-0003882,ACC-001109,South City,Elm Street 23,Building 138,Unit 1,PC-3-0138,FAM-00549,2025-10-09
ORD-0003883,ACC-001109,South City,Elm Street 23,Building 138,Unit 1,PC-3-0138,FAM-00549,2025-11-21
ORD-0003884,ACC-001109,South City,Elm Street 23,Building 138,Unit 1,PC-3-0138,FAM-00549,2025-07-20
ORD-0003885,ACC-001109,South City,Elm Street 23,Building 138,Unit 1,PC-3-0138,FAM-00549,2025-04-27
ORD-0003886,ACC-001110,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-00549,2025-05-27
ORD-0003887,ACC-001110,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-00549,2025-03-14
ORD-0003888,ACC-001110,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-00549,2025-07-07
ORD-0003889,ACC-001110,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-00549,2025-10-29
ORD-0003890,ACC-001110,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۱,PC 3 0138,FAM-00549,2025-03-23
ORD-0003891,ACC-001111,South City,Elm Street 23,Building 138,Unit 2,PC-3-0138,FAM-X-001111,2025-09-26
ORD-0003892,ACC-001111,South City,Elm Street 23,Building 138,Unit 2,PC-3-0138,FAM-X-001111,2025-10-06
ORD-0003893,ACC-001111,South City,Elm Street 23,Building 138,Unit 2,PC-3-0138,FAM-X-001111,2025-05-01
ORD-0003894,ACC-001111,South City,Elm Street 23,Building 138,Unit 2,PC-3-0138,FAM-X-001111,2025-01-24
ORD-0003895,ACC-001111,South City,Elm Street 23,Building 138,Unit 2,PC-3-0138,FAM-X-001111,2025-04-23
ORD-0003896,ACC-001112,South City,lm St 23,B ۱۳۸,۳,,FAM-X-001112,2025-11-27
ORD-0003897,ACC-001112,South City,lm St 23,B ۱۳۸,۳,,FAM-X-001112,2025-04-24
ORD-0003898,ACC-001112,South City,lm St 23,B ۱۳۸,۳,,FAM-X-001112,2025-04-20
ORD-0003899,ACC-001113,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001113,2025-11-20
ORD-0003900,ACC-001113,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001113,2025-02-19
ORD-0003901,ACC-001113,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001113,2025-09-06
ORD-0003902,ACC-001113,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001113,2025-10-07
ORD-0003903,ACC-001114,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001114,2025-06-28
ORD-0003904,ACC-001114,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001114,2025-12-14
ORD-0003905,ACC-001114,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001114,2025-11-28
ORD-0003906,ACC-001114,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001114,2025-08-12
ORD-0003907,ACC-001114,South City,Elm Street 23,Building 138,Unit 3,PC-3-0138,FAM-X-001114,2025-12-18
ORD-0003908,ACC-001115,South City,Elm t 23,B ۱۳۸,۳,PC30138,FAM-X-001115,2025-08-22
ORD-0003909,ACC-001115,South City,Elm t 23,B ۱۳۸,۳,PC30138,FAM-X-001115,2025-11-12
ORD-0003910,ACC-001116,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001116,2025-01-02
ORD-0003911,ACC-001116,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001116,2025-03-08
ORD-0003912,ACC-001116,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001116,2025-12-08
ORD-0003913,ACC-001116,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001116,2025-12-15
ORD-0003914,ACC-001116,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001116,2025-05-30
ORD-0003915,ACC-001117,South City,Elm S 23,B ۱۳۸,,,FAM-X-001117,2025-10-05
ORD-0003916,ACC-001117,South City,Elm S 23,B ۱۳۸,,,FAM-X-001117,2025-05-02
ORD-0003917,ACC-001117,South City,Elm S 23,B ۱۳۸,,,FAM-X-001117,2025-10-02
ORD-0003918,ACC-001118,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001118,2025-08-11
ORD-0003919,ACC-001118,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001118,2025-03-24
ORD-0003920,ACC-001118,South City,Elm Street 23,Building 138,Unit 4,PC-3-0138,FAM-X-001118,2025-02-22
ORD-0003921,ACC-001119,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۴,PC 3 0138,FAM-X-001119,2025-03-29
ORD-0003922,ACC-001119,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۴,PC 3 0138,FAM-X-001119,2025-01-07
ORD-0003923,ACC-001119,SOUTH CITY,Elm St. 23,Bldg-138,Apt ۴,PC 3 0138,FAM-X-001119,2025-01-20
ORD-0003924,ACC-001120,North City,Cear St 24,B ۱۳۹,۱,,FAM-X-001120,2025-09-07
ORD-0003925,ACC-001120,North City,Cear St 24,B ۱۳۹,۱,,FAM-X-001120,2025-05-31
ORD-0003926,ACC-001120,North City,Cear St 24,B ۱۳۹,۱,,FAM-X-001120,2025-12-11
ORD-0003927,ACC-001120,North City,Cear St 24,B ۱۳۹,۱,,FAM-X-001120,2025-05-11
ORD-0003928,ACC-001120,North City,Cear St 24,B ۱۳۹,۱,,FAM-X-001120,2025-11-02
ORD-0003929,ACC-001121,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۲,PC 1 0139,FAM-X-001121,2025-10-25
ORD-0003930,ACC-001121,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۲,PC 1 0139,FAM-X-001121,2025-10-20
ORD-0003931,ACC-001121,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۲,PC 1 0139,FAM-X-001121,2025-02-27
ORD-0003932,ACC-001121,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۲,PC 1 0139,FAM-X-001121,2025-11-16
ORD-0003933,ACC-001122,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۳,PC 1 0139,FAM-X-001122,2025-03-23
ORD-0003934,ACC-001122,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۳,PC 1 0139,FAM-X-001122,2025-05-14
ORD-0003935,ACC-001122,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۳,PC 1 0139,FAM-X-001122,2025-01-14
ORD-0003936,ACC-001123,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-00556,2025-12-30
ORD-0003937,ACC-001123,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-00556,2025-11-11
ORD-0003938,ACC-001123,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-00556,2025-12-29
ORD-0003939,ACC-001124,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-X-001124,2025-03-30
ORD-0003940,ACC-001124,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-X-001124,2025-02-02
ORD-0003941,ACC-001124,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-X-001124,2025-09-27
ORD-0003942,ACC-001124,NORTH CITY,Cedar St. 24,Bldg-139,Apt ۴,PC 1 0139,FAM-X-001124,2025-10-24
ORD-0003943,ACC-001125,North City,Cedar S 24,B ۱۳۹,۴,,FAM-00556,2025-09-10
ORD-0003944,ACC-001125,North City,Cedar S 24,B ۱۳۹,۴,,FAM-00556,2025-05-04
ORD-0003945,ACC-001126,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۱,PC 2 0140,FAM-X-001126,2025-02-07
ORD-0003946,ACC-001126,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۱,PC 2 0140,FAM-X-001126,2025-08-17
ORD-0003947,ACC-001127,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001127,2025-05-25
ORD-0003948,ACC-001127,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001127,2025-11-22
ORD-0003949,ACC-001127,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001127,2025-06-01
ORD-0003950,ACC-001127,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001127,2025-10-19
ORD-0003951,ACC-001128,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001128,2025-09-26
ORD-0003952,ACC-001128,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001128,2025-07-25
ORD-0003953,ACC-001128,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001128,2025-08-13
ORD-0003954,ACC-001128,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۲,PC 2 0140,FAM-X-001128,2025-07-05
ORD-0003955,ACC-001129,Central City,Male St 24,B ۱۴۰,,,FAM-X-001129,2025-10-12
ORD-0003956,ACC-001129,Central City,Male St 24,B ۱۴۰,,,FAM-X-001129,2025-01-28
ORD-0003957,ACC-001129,Central City,Male St 24,B ۱۴۰,,,FAM-X-001129,2025-08-24
ORD-0003958,ACC-001129,Central City,Male St 24,B ۱۴۰,,,FAM-X-001129,2025-09-05
ORD-0003959,ACC-001129,Central City,Male St 24,B ۱۴۰,,,FAM-X-001129,2025-07-05
ORD-0003960,ACC-001130,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۳,PC 2 0140,FAM-X-001130,2025-08-09
ORD-0003961,ACC-001130,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۳,PC 2 0140,FAM-X-001130,2025-10-17
ORD-0003962,ACC-001130,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۳,PC 2 0140,FAM-X-001130,2025-04-01
ORD-0003963,ACC-001130,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۳,PC 2 0140,FAM-X-001130,2025-04-20
ORD-0003964,ACC-001131,Central City,Maple Street 24,Building 140,Unit 3,PC-2-0140,FAM-X-001131,2025-05-09
ORD-0003965,ACC-001131,Central City,Maple Street 24,Building 140,Unit 3,PC-2-0140,FAM-X-001131,2025-04-25
ORD-0003966,ACC-001131,Central City,Maple Street 24,Building 140,Unit 3,PC-2-0140,FAM-X-001131,2025-05-30
ORD-0003967,ACC-001132,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۴,PC 2 0140,FAM-X-001132,2025-03-05
ORD-0003968,ACC-001132,CENTRAL CITY,Maple St. 24,Bldg-140,Apt ۴,PC 2 0140,FAM-X-001132,2025-06-15
ORD-0003969,ACC-001133,Central City,Maple Street 24,Building 140,Unit 4,PC-2-0140,FAM-X-001133,2025-06-22
ORD-0003970,ACC-001133,Central City,Maple Street 24,Building 140,Unit 4,PC-2-0140,FAM-X-001133,2025-09-08
ORD-0003971,ACC-001133,Central City,Maple Street 24,Building 140,Unit 4,PC-2-0140,FAM-X-001133,2025-09-23
ORD-0003972,ACC-001134,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۱,PC 3 0141,FAM-X-001134,2025-11-19
ORD-0003973,ACC-001134,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۱,PC 3 0141,FAM-X-001134,2025-04-19
ORD-0003974,ACC-001135,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۱,PC 3 0141,FAM-X-001135,2025-08-27
ORD-0003975,ACC-001135,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۱,PC 3 0141,FAM-X-001135,2025-08-15
ORD-0003976,ACC-001135,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۱,PC 3 0141,FAM-X-001135,2025-07-20
ORD-0003977,ACC-001136,South City,Willow S 24,B ۱۴۱,۲,,FAM-X-001136,2025-04-10
ORD-0003978,ACC-001136,South City,Willow S 24,B ۱۴۱,۲,,FAM-X-001136,2025-05-18
ORD-0003979,ACC-001136,South City,Willow S 24,B ۱۴۱,۲,,FAM-X-001136,2025-12-09
ORD-0003980,ACC-001137,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۳,PC 3 0141,FAM-X-001137,2025-02-24
ORD-0003981,ACC-001137,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۳,PC 3 0141,FAM-X-001137,2025-06-18
ORD-0003982,ACC-001137,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۳,PC 3 0141,FAM-X-001137,2025-02-08
ORD-0003983,ACC-001138,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-09-06
ORD-0003984,ACC-001138,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-12-30
ORD-0003985,ACC-001138,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-11-06
ORD-0003986,ACC-001138,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-11-12
ORD-0003987,ACC-001138,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-02-06
ORD-0003988,ACC-001139,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-08-16
ORD-0003989,ACC-001139,South City,Willow Street 24,Building 141,Unit 4,PC-3-0141,FAM-00564,2025-10-27
ORD-0003990,ACC-001140,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-07-22
ORD-0003991,ACC-001140,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-12-08
ORD-0003992,ACC-001140,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-04-03
ORD-0003993,ACC-001141,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-08-24
ORD-0003994,ACC-001141,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-09-11
ORD-0003995,ACC-001141,SOUTH CITY,Willow St. 24,Bldg-141,Apt ۴,PC 3 0141,FAM-00564,2025-09-26
ORD-0003996,ACC-001142,North City,ak St 24,B ۱۴۲,۱,,FAM-00565,2025-07-23
ORD-0003997,ACC-001142,North City,ak St 24,B ۱۴۲,۱,,FAM-00565,2025-04-16
ORD-0003998,ACC-001143,North City,Oak Street 24,Building 142,Unit 1,PC-1-0142,FAM-00565,2025-03-02
ORD-0003999,ACC-001143,North City,Oak Street 24,Building 142,Unit 1,PC-1-0142,FAM-00565,2025-02-10
ORD-0004000,ACC-001144,NORTH CITY,Oak St. 24,Bldg-142,Apt ۲,PC 1 0142,FAM-00566,2025-03-16
ORD-0004001,ACC-001144,NORTH CITY,Oak St. 24,Bldg-142,Apt ۲,PC 1 0142,FAM-00566,2025-04-24
ORD-0004002,ACC-001144,NORTH CITY,Oak St. 24,Bldg-142,Apt ۲,PC 1 0142,FAM-00566,2025-03-20
ORD-0004003,ACC-001145,North City,Ok St 24,B ۱۴۲,۲,,FAM-00566,2025-04-06
ORD-0004004,ACC-001145,North City,Ok St 24,B ۱۴۲,۲,,FAM-00566,2025-06-24
ORD-0004005,ACC-001145,North City,Ok St 24,B ۱۴۲,۲,,FAM-00566,2025-02-27
ORD-0004006,ACC-001146,North City,Ok St 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-09-13
ORD-0004007,ACC-001146,North City,Ok St 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-10-11
ORD-0004008,ACC-001146,North City,Ok St 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-04-19
ORD-0004009,ACC-001146,North City,Ok St 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-02-12
ORD-0004010,ACC-001147,North City,Oak S 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-09-14
ORD-0004011,ACC-001147,North City,Oak S 24,B ۱۴۲,۳,PC10142,FAM-00567,2025-02-20
ORD-0004012,ACC-001148,North City,Ok St 24,B ۱۴۲,۳,,FAM-00567,2025-07-31
ORD-0004013,ACC-001148,North City,Ok St 24,B ۱۴۲,۳,,FAM-00567,2025-04-17
ORD-0004014,ACC-001148,North City,Ok St 24,B ۱۴۲,۳,,FAM-00567,2025-10-07
ORD-0004015,ACC-001148,North City,Ok St 24,B ۱۴۲,۳,,FAM-00567,2025-02-18
ORD-0004016,ACC-001148,North City,Ok St 24,B ۱۴۲,۳,,FAM-00567,2025-09-20
ORD-0004017,ACC-001149,NORTH CITY,Oak St. 24,Bldg-142,Apt ۴,PC 1 0142,FAM-X-001149,2025-07-21
ORD-0004018,ACC-001149,NORTH CITY,Oak St. 24,Bldg-142,Apt ۴,PC 1 0142,FAM-X-001149,2025-04-10
ORD-0004019,ACC-001149,NORTH CITY,Oak St. 24,Bldg-142,Apt ۴,PC 1 0142,FAM-X-001149,2025-08-17
ORD-0004020,ACC-001149,NORTH CITY,Oak St. 24,Bldg-142,Apt ۴,PC 1 0142,FAM-X-001149,2025-04-07
ORD-0004021,ACC-001149,NORTH CITY,Oak St. 24,Bldg-142,Apt ۴,PC 1 0142,FAM-X-001149,2025-07-23
ORD-0004022,ACC-001150,Central City,Pin St 24,B ۱۴۳,۲,,FAM-X-001150,2025-01-04
ORD-0004023,ACC-001150,Central City,Pin St 24,B ۱۴۳,۲,,FAM-X-001150,2025-02-20
ORD-0004024,ACC-001150,Central City,Pin St 24,B ۱۴۳,۲,,FAM-X-001150,2025-09-30
ORD-0004025,ACC-001150,Central City,Pin St 24,B ۱۴۳,۲,,FAM-X-001150,2025-10-28
ORD-0004026,ACC-001151,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۱,PC 2 0143,FAM-X-001151,2025-06-24
ORD-0004027,ACC-001151,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۱,PC 2 0143,FAM-X-001151,2025-03-03
ORD-0004028,ACC-001151,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۱,PC 2 0143,FAM-X-001151,2025-07-02
ORD-0004029,ACC-001152,Central City,Pine t 24,B ۱۴۳,۱,,FAM-X-001152,2025-12-29
ORD-0004030,ACC-001152,Central City,Pine t 24,B ۱۴۳,۱,,FAM-X-001152,2025-08-22
ORD-0004031,ACC-001153,Central City,Pine Street 24,Building 143,Unit 2,PC-2-0143,FAM-X-001153,2025-02-04
ORD-0004032,ACC-001153,Central City,Pine Street 24,Building 143,Unit 2,PC-2-0143,FAM-X-001153,2025-04-08
ORD-0004033,ACC-001154,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۳,PC 2 0143,FAM-00571,2025-11-02
ORD-0004034,ACC-001154,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۳,PC 2 0143,FAM-00571,2025-03-25
ORD-0004035,ACC-001154,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۳,PC 2 0143,FAM-00571,2025-09-10
ORD-0004036,ACC-001154,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۳,PC 2 0143,FAM-00571,2025-08-17
ORD-0004037,ACC-001154,CENTRAL CITY,Pine St. 24,Bldg-143,Apt ۳,PC 2 0143,FAM-00571,2025-08-05
ORD-0004038,ACC-001155,Central City,Pine Street 24,Building 143,Unit 3,PC-2-0143,FAM-00571,2025-01-14
ORD-0004039,ACC-001155,Central City,Pine Street 24,Building 143,Unit 3,PC-2-0143,FAM-00571,2025-06-22
ORD-0004040,ACC-001155,Central City,Pine Street 24,Building 143,Unit 3,PC-2-0143,FAM-00571,2025-04-07
